id	n_obs_defined	has_full_map	chi_min	chi_max	chi_span	starved	subset_a	subset_b	mtype_vec	ftype_vec	immut_vec
equal_protection_commitment__remedial_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
equality_clause_scope__expansive_universalist	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
equality_clause_scope__progressive_textualist	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
equality_clause_scope__restrictive_originalist	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
ergo_nipopows	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
ergo_utxo_state_bloat_accumulation	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
ergodic_decomposition	4	True	-0.009550081247850919	0.11040195532208537	0.11995203656993629	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
eternal_marriage_covenant__immutable_commandment_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
eternal_marriage_covenant__prophetic_override_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
eternal_marriage_covenant__temporal_accommodation_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
eu_council_unanimity__diplomatic_capital_reading	4	True	0.018777443189475496	0.3835805907655109	0.3648031475760354	False	False	False	unknown|rope|rope|unknown	unknown|rope|rope|unknown	mountain|rope|rope|mountain
eu_council_unanimity__sovereignty_guarantor_reading	4	True	-0.013520633504266605	0.4383778180177267	0.45189845152199326	False	False	False	unknown|unknown|rope|unknown	unknown|unknown|rope|unknown	mountain|rope|rope|mountain
eu_council_unanimity__veto_trap_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
exclusion_as_preparation	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
expert_disempowerment	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
expertise_specialization_trap	4	True	-0.007849118142427293	0.7397625679049138	0.7476116860473411	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
export_proliferation_pathway	4	True	0.13986520585799672	0.6575667270265899	0.5177015211685931	False	False	False	naturalized|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
fair_use_four_factor_test__creator_centric_reading	4	True	0.09186683736905867	0.7945597951571295	0.7026929577880708	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
fair_use_four_factor_test__transformative_use_reading	4	True	0.4905846030879002	0.7123639542788058	0.22177935119090564	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
fair_use_four_factor_test__user_centric_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
fair_use_statutory_exception__market_licensing_reading	4	True	-0.03295654416664985	1.0685459314182089	1.1015024755848588	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
fair_use_statutory_exception__narrow_defense_reading	4	True	-0.00843053430112561	0.7945597951571295	0.8029903294582551	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
fair_use_statutory_exception__transformative_right_reading	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
family_law_authority__communal_autonomy_reading	4	True	-0.019013390865374912	0.6164688065874281	0.635482197452803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
family_law_authority__constitutional_supremacy_reading	4	True	-0.013520633504266605	0.4383778180177267	0.45189845152199326	False	False	False	unknown|tangled_rope|rope|tangled_rope	unknown|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
family_law_authority__hybrid_accommodation_reading	4	True	0.06772775381808446	0.47947573845688846	0.411747984638804	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
fb_creator_monetization_indonesia	4	True	0.06387156647306734	0.7945597951571295	0.7306882286840621	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
federation_membership__integration_reading	4	True	0.23391087870398386	0.7123639542788058	0.478453075574822	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
federation_membership__sovereignty_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
federation_membership_kernel__integration_reading	4	True	0.010071504390614185	0.7945597951571295	0.7844882907665153	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
federation_membership_kernel__member_sovereignty_reading	4	True	0.16900379041174604	0.7945597951571295	0.6255560047453834	False	False	False	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
federation_membership_kernel__welfare_coordination_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
federation_membership_obligations__integration_primary	4	True	-0.020280950256399904	0.6575667270265899	0.6778476772829898	False	False	False	naturalized|tangled_rope|rope|tangled_rope	naturalized|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
federation_membership_obligations__member_sovereignty_primary	4	True	0.4038071848615065	0.7123639542788058	0.3085567694172993	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
federation_membership_obligations__selective_solidarity	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
federation_membership_treaty__integration_primary	4	True	0.2704	0.7123639542788058	0.44196395427880586	False	False	False	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	mountain|rope|rope|mountain
federation_membership_treaty__sovereignty_primary	4	True	0.09186683736905867	0.7945597951571295	0.7026929577880708	False	False	False	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	mountain|rope|rope|mountain
federation_membership_treaty__subsidiarity_balance	4	True	0.11072662130424742	0.5205736588960505	0.409847037591803	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
feud_obligation_kernel__christianized_pacification_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
feud_obligation_kernel__extraction_cycle_reading	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
feud_obligation_kernel__stateless_coordination_reading	4	True	-0.014788192895291596	0.47947573845688846	0.49426393135218005	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
feudal_oath_reciprocity__ecclesiastical_mediation_reading	4	True	-0.017745831474349917	0.5753708861482661	0.5931167176226161	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
feudal_oath_reciprocity__lord_extraction_reading	4	True	-0.028731346196566535	0.9315528632876693	0.9602842094842359	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
feudal_oath_reciprocity__vassal_coordination_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
fifth_republic_constitution__cohabitation_equilibrium_reading	4	True	0.13986520585799672	0.6575667270265899	0.5177015211685931	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
fifth_republic_constitution__hyper_presidential_reading	4	True	-0.039852362853025784	0.9315528632876693	0.971405226140695	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
fifth_republic_constitution__parliamentary_constraint_reading	4	True	-0.01183055431623328	0.3835805907655109	0.39541114508174413	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
filter_bubble_closure	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
financialization_drag	4	True	-0.024506148226483216	0.7945597951571295	0.8190659433836127	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
finite_group_classification	4	True	-0.0023875203119627297	0.027600488830521342	0.029988009142484073	True	True	False	mountain|rope|rope|mountain	mountain|rope|rope|mountain	mountain|rope|rope|mountain
first_amendment_speech_protection__absolutist_reading	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
first_amendment_speech_protection__categorical_balancing_reading	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|rope|snare	mountain|rope|rope|mountain
first_amendment_speech_protection__harm_limited_reading	4	True	0.3035996784237043	0.7945597951571295	0.4909601167334252	False	False	False	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	mountain|rope|rope|mountain
fisa_702_statutory_text__constitutional_floor_reading	4	True	-0.05457513908790348	0.9315528632876693	0.9861280023755727	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
fisa_702_statutory_text__foreign_target_strict_reading	4	True	-0.007605356346149964	0.24658752263497122	0.2541928789811212	True	False	False	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	mountain|rope|rope|mountain
fisa_702_statutory_text__incidental_collection_reading	4	True	-0.04461374145749088	0.6575667270265899	0.7021804684840808	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
fiscal_federalism_absence	4	True	-0.00843053430112561	0.7945597951571295	0.8029903294582551	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
foreign_pressure_catalyst	4	True	0.5651802690394981	0.7855243903535626	0.22034412131406445	True	False	False	tangled_rope|tangled_rope|tangled_rope|tangled_rope	rope|rope|rope|rope	mountain|rope|rope|mountain
fork_mechanical_substitution	4	True	-0.01605575228631659	0.5205736588960505	0.5366294111823671	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
fourteenth_amendment_equal_protection__anti_caste_reading	4	True	-0.033991721256992576	0.7945597951571295	0.8285515164141221	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
fourteenth_amendment_equal_protection__formal_equality_reading	4	True	0.2950898658603317	0.5205736588960505	0.22548379303571875	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
fourteenth_amendment_equal_protection__judicial_interpretive_drift	4	True	-0.00843053430112561	0.7945597951571295	0.8029903294582551	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
franchisee_corporate_squeeze	4	True	-0.04257460606629633	0.7945597951571295	0.8371344012234259	False	False	False	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|rope|snare	mountain|rope|rope|mountain
french_presidential_authority	4	True	-0.021971029444433233	0.7123639542788058	0.734334983723239	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
gaza_evacuation_route_accessibility	4	True	-0.04991505538807157	0.9315528632876693	0.9814679186757409	False	False	False	tangled_rope|snare|rope|snare	tangled_rope|snare|rope|snare	mountain|rope|rope|mountain
gdpr_article_3_scope__effects_jurisdiction_reading	4	True	-0.026196227414516545	0.8493570224093454	0.875553249823862	False	False	False	snare|snare|rope|snare	snare|snare|rope|snare	mountain|rope|rope|mountain
gdpr_article_3_scope__market_access_reading	4	True	-0.027893707422745877	0.5205736588960505	0.5484673663187963	False	False	False	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	mountain|rope|rope|mountain
