id	nat	pin_mountain	pin_rope	grid_a	grid_b	persist	neg_control	screen_subset_a	screen_starved
feud_obligation_kernel__christianized_pacification_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
feud_obligation_kernel__extraction_cycle_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
feud_obligation_kernel__stateless_coordination_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
feudal_oath_reciprocity__ecclesiastical_mediation_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
feudal_oath_reciprocity__lord_extraction_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
feudal_oath_reciprocity__vassal_coordination_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
fifth_republic_constitution__cohabitation_equilibrium_reading	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	False	False	True	True	False	False
fifth_republic_constitution__hyper_presidential_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
fifth_republic_constitution__parliamentary_constraint_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
filter_bubble_closure	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
financialization_drag	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
finite_group_classification	mountain|rope|rope|mountain	mountain|mountain|mountain|mountain	rope|rope|rope|rope	True	True	False	False	True	True
first_amendment_speech_protection__absolutist_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
first_amendment_speech_protection__categorical_balancing_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
first_amendment_speech_protection__harm_limited_reading	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	False	False	True	True	False	False
fisa_702_statutory_text__constitutional_floor_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
fisa_702_statutory_text__foreign_target_strict_reading	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
fisa_702_statutory_text__incidental_collection_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
fiscal_federalism_absence	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
foreign_pressure_catalyst	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	False	False	False	True	False	True
fork_mechanical_substitution	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
fourteenth_amendment_equal_protection__anti_caste_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
fourteenth_amendment_equal_protection__formal_equality_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
fourteenth_amendment_equal_protection__judicial_interpretive_drift	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
franchisee_corporate_squeeze	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
french_presidential_authority	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gaza_evacuation_route_accessibility	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
gdpr_article_3_scope__effects_jurisdiction_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
gdpr_article_3_scope__market_access_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gdpr_article_3_scope__territorial_sovereignty_reading	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
gdpr_enforcement_structure	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|naturalized|snare	False	False	True	True	False	False
gelassenheit_separation__artifact_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
gelassenheit_separation__consequence_reading	unknown|rope|rope|unknown	unknown|unknown|unknown|unknown	rope|rope|rope|unknown	False	True	True	True	False	False
gelassenheit_separation__principle_reading	unknown|tangled_rope|rope|tangled_rope	unknown|tangled_rope|unknown|tangled_rope	rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gendered_category_membership__biological_sex_reading	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|naturalized|snare	False	False	True	True	False	False
gendered_category_membership__gender_identity_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gendered_category_membership__social_role_reading	tangled_rope|rope|rope|tangled_rope	tangled_rope|unknown|unknown|tangled_rope	tangled_rope|rope|rope|tangled_rope	False	True	True	True	False	False
genesis_creation_cosmology__institutional_enforcement	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
genesis_creation_cosmology__literary_framework	unknown|rope|rope|tangled_rope	unknown|unknown|unknown|tangled_rope	rope|rope|rope|tangled_rope	False	True	True	True	False	False
genesis_creation_cosmology__theistic_evolution	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
genesis_creation_cosmology__young_earth_literal	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
genesis_creation_narrative__allegorical_ancient_near_east	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	scaffold|scaffold|scaffold|scaffold	False	False	False	True	False	True
genesis_creation_narrative__literal_young_earth	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	False	False	True	True	False	False
genesis_creation_narrative__theistic_evolutionary	tangled_rope|rope|rope|tangled_rope	tangled_rope|unknown|unknown|tangled_rope	tangled_rope|rope|rope|tangled_rope	False	True	True	True	False	False
geneva_conventions_1949__conditional_reciprocity_reading	naturalized|tangled_rope|naturalized|tangled_rope	naturalized|tangled_rope|naturalized|tangled_rope	naturalized|tangled_rope|naturalized|tangled_rope	False	False	True	True	False	False
geneva_conventions_1949__humanitarian_ceiling_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
geneva_conventions_1949__security_maximization_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
geneva_conventions_protective_scope__hybrid_proportionality_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
geneva_conventions_protective_scope__state_centric_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
geneva_conventions_protective_scope__universal_rights_reading	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	tangled_rope|tangled_rope|tangled_rope|tangled_rope	False	False	False	True	False	True
geopolitical_alliance_fragmentation	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
geopolitical_mineral_dependency	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
gig_economy_emergence_as_exit_mechanism	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gita_kurukshetra_discourse__gandhian_allegorical_reading	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
gita_kurukshetra_discourse__orthodox_literal_reading	tangled_rope|snare|rope|snare	tangled_rope|snare|naturalized|snare	tangled_rope|snare|rope|snare	False	True	True	True	False	False
gita_kurukshetra_discourse__universalist_devotional_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
global_oil_supply_stability	naturalized|tangled_rope|rope|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|rope|snare	False	True	True	True	False	False
global_south_coalitional_power	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	False	False	True	True	False	False
gold_fiat_transition_mechanism__automatic_constraint_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gold_fiat_transition_mechanism__composite_overdetermination_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gold_fiat_transition_mechanism__creditor_discipline_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
gold_fomo_cycle	tangled_rope|tangled_rope|rope|snare	tangled_rope|tangled_rope|naturalized|snare	tangled_rope|tangled_rope|rope|snare	False	True	True	True	False	False
goodharts_law_metric_targeting	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
google_universal_commerce_protocol	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gpl_copyleft_scope__enforcement_vacuum_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gpl_copyleft_scope__narrow_scope_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|unknown|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gpl_copyleft_scope__strong_copyleft_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
gpl_derivative_work_trigger__broad_copyleft_reading	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	naturalized|tangled_rope|tangled_rope|snare	False	False	True	True	False	False
gpl_derivative_work_trigger__interface_boundary_reading	scaffold|scaffold|scaffold|tangled_rope	scaffold|scaffold|scaffold|tangled_rope	scaffold|scaffold|scaffold|tangled_rope	False	False	True	True	False	False
gpl_derivative_work_trigger__narrow_linking_permissive_reading	tangled_rope|tangled_rope|tangled_rope|snare	tangled_rope|tangled_rope|tangled_rope|snare	tangled_rope|tangled_rope|tangled_rope|snare	False	False	True	True	False	False
gpl_reciprocity_obligation__copyleft_as_commons_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gpl_reciprocity_obligation__copyleft_as_freedom_reading	unknown|tangled_rope|rope|tangled_rope	unknown|tangled_rope|unknown|tangled_rope	rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
gpl_reciprocity_obligation__copyleft_as_restriction_reading	snare|snare|rope|snare	snare|snare|naturalized|snare	snare|snare|rope|snare	False	True	True	True	False	False
gpu_semiconductor_supply	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	naturalized|tangled_rope|naturalized|snare	False	False	True	True	False	False
hagia_sophia_substrate__islamic_sovereignty_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
hagia_sophia_substrate__orthodox_restitution_reading	unknown|rope|rope|rope	unknown|unknown|unknown|unknown	rope|rope|rope|rope	True	True	False	False	True	True
hagia_sophia_substrate__universal_heritage_reading	tangled_rope|tangled_rope|rope|tangled_rope	tangled_rope|tangled_rope|naturalized|tangled_rope	tangled_rope|tangled_rope|rope|tangled_rope	False	True	True	True	False	False
