constraint_id,context,chi,tvd,fires,h1
cross_domain_coupling_spiral,moderate,0.973713,0.269347,True,3
cs_ecmo_bridge,moderate,0.608571,0.000074,False,3
cuba_mandatrophic_collapse,moderate,1.051168,0.007178,False,5
cuban_missile_crisis_excomm_deliberation,moderate,0.221298,0.355287,True,3
cultural_homogenization_social_media,moderate,0.608571,0.362317,True,5
cultural_memory_decay,moderate,0.896259,0.057641,True,3
cultural_refragmentation_2026,moderate,0.796674,0.114130,True,3
cumbria_mine_rejection,moderate,0.719220,0.205349,True,3
cuny_light_2026,moderate,0.050431,0.013571,False,0
currys_paradox,moderate,0.221298,0.564471,True,4
cz_plea_agreement_2026,moderate,0.940518,0.010145,False,3
damped_harmonics,moderate,0.276623,0.812544,True,4
dark_patterns_manipulation,moderate,0.940518,0.007665,False,3
data_laundering_pipeline,moderate,0.951583,0.212927,True,3
data_privacy_regulation,moderate,0.608571,0.312430,True,5
data_replication_paradox,moderate,0.531116,0.185714,True,3
dead_sea_effect,moderate,0.553246,0.025621,False,3
debt_service_squeeze,moderate,0.752415,0.164175,True,3
debt_trap_microfinance,moderate,0.427104,0.433829,True,5
decentralized_infrastructure_rope,moderate,0.088519,0.013521,False,0
decision_latency_mismatch,moderate,0.752415,0.060215,True,3
deep_earth_hydrogen_availability,moderate,0.165974,0.000000,False,0
deferential_realism_framework,moderate,0.221298,0.523548,True,3
deferred_risk_realization,moderate,0.907324,0.053043,True,3
delayed_feedback_instability,moderate,0.885194,0.018176,False,3
delta_force_selection_2026,moderate,1.017973,0.134243,True,3
demand_response_cost_shift,moderate,0.531116,0.259748,True,3
demographic_inertia_trap,moderate,0.863064,0.015599,False,3
denmark_asylum_outsourcing,moderate,0.829869,0.018274,False,3
devotional_transformation,moderate,0.497921,0.028329,False,3
dexy_gold_protocol,moderate,0.221298,0.436941,True,3
digital_credentialing_verification,moderate,0.719220,0.259925,True,5
digital_euro_cbdc,moderate,0.608571,0.427968,True,5
digital_identity_tether,moderate,0.641765,0.517293,True,5
dionysiac_frenzy,moderate,0.885194,0.000013,False,5
discover_core_2026,moderate,0.641765,0.457897,True,5
disney_openai_ip_exclusivity,moderate,0.608571,0.392290,True,5
djia_as_economic_barometer,moderate,0.531116,0.415666,True,3
dk_foreign_convict_expulsion,moderate,0.829869,0.026698,False,3
dk_us_alliance_espionage,moderate,0.608571,0.395869,True,6
dldr_information_policy,moderate,0.221298,0.339699,True,3
dn_paywall,moderate,0.575376,0.344286,True,5
doomsday_clock_framework,moderate,0.608571,0.449882,True,5
drc_rwanda_peace_deal_2024,moderate,0.608571,0.322216,True,5
dsa_transparency_requirements,moderate,0.608571,0.470380,True,5
dunbars_number,moderate,0.050431,0.000000,False,0
dunning_kruger_effect,moderate,0.608571,0.396711,True,5
dutch_minority_govt_2026,moderate,0.531116,0.133924,True,3
dwp_carers_allowance_cliff,moderate,0.940518,0.007665,False,3
e2ee_digital_privacy_2026,moderate,0.055325,0.000000,False,0
ec_meta_manus_block,moderate,0.608571,0.487588,True,5
edelman_2026_developed_stagnation,moderate,0.641765,0.219399,True,5
edelman_2026_developing_volatility,moderate,0.575376,0.004206,False,3
edelman_2026_insularity,moderate,0.608571,0.342966,True,5
education_unbundling_implementation,moderate,0.442597,0.009679,False,3
ehrenfest_barrier,moderate,0.049999,0.000000,False,0
electrification_scale_2026,moderate,0.165974,0.439642,True,3
elencher_identity_transformation,moderate,0.110649,0.000000,False,0
elite_capture_2026,moderate,0.863064,0.243820,False,0
elite_identity_capture_2026,moderate,0.863064,0.243815,True,3
elite_overproduction_instability,moderate,0.641765,0.452902,True,5
elliq_ai_companion,moderate,0.608571,0.322216,True,5
em_clinical_guidelines,moderate,0.663895,0.020623,False,3
emergency_bridge_scaffold,moderate,0.542181,0.372545,True,5
emergency_mode_lock_in,moderate,1.006908,0.294368,True,3
emergency_oversight_bureau,moderate,0.309818,0.039959,False,0
emergency_powers_ratchet,moderate,0.929453,0.004449,False,3
emergent_goal_misalignment,moderate,0.940518,0.048055,False,3
emotional_cycles_2026,moderate,0.608571,0.064037,True,3
empty_tomb_transformation,moderate,0.442597,0.003786,False,3
endocrine_disruption_society,moderate,0.940518,0.005296,False,3
endowment_effect,moderate,0.165974,0.053947,True,4
english_chinese_tense_structure,moderate,0.049999,0.000000,False,0
epigenetics_complexity_2026,moderate,0.110649,0.000000,False,0
epistemic_free_rider_problem,moderate,0.962648,0.217015,True,3
epistemic_overload_collapse,moderate,0.984778,0.277540,True,3
epistemic_process_of_verification,moderate,0.387272,0.020695,False,3
epstein_document_release_2026,moderate,0.663895,0.425224,True,4
epstein_espionage_2026,moderate,0.752415,0.085768,False,0
epstein_files_2026,moderate,0.719220,0.039662,False,0
epstein_honeytrap,moderate,1.017973,0.254167,False,0
erasmus_rejoining_scaffold,moderate,0.309818,0.462098,False,0
ergo_autolykos_asic_resistance,moderate,0.221298,0.000000,False,0
ergo_lets_protocol,moderate,0.165974,0.025245,False,0
ergo_mixer_protocol,moderate,0.531116,0.241270,True,3
ergo_nipopows,moderate,0.100861,0.006038,False,4
ergo_storage_rent,moderate,0.608571,0.000103,False,3
ergo_storage_rent_mechanism,moderate,0.165974,0.000000,False,0
ergodic_theorems,moderate,0.387272,0.008704,False,3
ergot_grain_poisoning,moderate,0.885194,0.027998,False,3
erised_expectation,moderate,0.719220,0.010671,False,3
eu_affordable_housing_initiative,moderate,0.531116,0.116917,True,3
eu_asylum_outsourcing_framework,moderate,0.829869,0.027108,False,3
eu_deforestation_regulation,moderate,0.531116,0.227862,True,3
eu_digital_services_act,moderate,0.608571,0.395869,True,5
eu_ev_tariff_wall,moderate,0.608571,0.392290,True,5
eu_irgc_terrorist_designation,moderate,0.663895,0.446374,True,5
eu_mercosur_trade_agreement,moderate,0.531116,0.106447,True,5
eu_renewable_energy_mandate,moderate,0.531116,0.323194,True,3
eu_russian_asset_freeze_2025,moderate,0.940518,0.007665,False,3
eu_unanimity_rule_foreign_policy,moderate,0.608571,0.395869,True,5
euler_characteristic_topology,moderate,0.020000,0.000000,False,0
eurozone_fragmentation_2026,moderate,0.531116,0.663172,True,3
event_fragmentation,moderate,0.149996,0.000000,False,0
evfta_trade_agreement,moderate,0.531116,0.106447,True,3
evidence_half_life,moderate,0.940518,0.192998,True,3
evolutionary_knowledge,moderate,0.608571,0.335802,True,5
evolutionary_mismatch_load,moderate,0.918388,0.016586,False,3
exoplanetary_habitability_arbitrage,moderate,0.497921,0.390762,True,3
expert_disempowerment,moderate,0.818804,0.142041,True,3
exploration_vs_exploitation,moderate,0.608571,0.188526,True,5
extraordinary_narrative_shift,moderate,0.442597,0.002732,False,3
faa_boeing_regulatory_capture,moderate,0.442597,0.019588,False,3
factional_instability,moderate,0.774544,0.010327,False,3
faint_blue_neural_bifurcation,moderate,0.995843,0.011134,False,3
fair_use_doctrine,moderate,0.110649,0.059988,False,0
family_estrangement_ratio,moderate,0.885194,0.027998,False,3
family_succession_system,moderate,0.885194,0.000013,False,3
fast_growing_hierarchy,moderate,0.049999,0.000000,False,0
fatf_grey_list_russia,moderate,0.719220,0.270290,True,3
fb_creator_monetization_indonesia,moderate,0.752415,0.127645,True,3
fcc_dji_covered_list,moderate,0.575376,0.358695,True,5
fda_accelerated_approval_alz,moderate,0.531116,0.106447,True,3
fda_component_efficacy_standard,moderate,0.608571,0.392290,True,5
fda_gonorrhea_efficacy_standard,moderate,0.531116,0.364107,True,3
fed_shutdown_2026,moderate,0.641765,0.115297,True,5
feedback_loop_desynchronization,moderate,0.796674,0.058165,True,3
feigenbaum_universality,moderate,0.049999,0.000000,False,0
fermat_proof_barrier,moderate,0.199995,0.000000,False,0
fgh_hierarchy_2026,moderate,0.010000,0.000000,False,0
fiat_currency_lifecycle,moderate,1.051168,0.172786,True,3
fiber_optic_chip_tech,moderate,0.608571,0.188526,True,5
financial_drag,moderate,0.929453,0.146369,True,3
fine_particle_policy,moderate,0.608571,0.312430,True,5
finite_pool_of_worry,moderate,0.829869,0.006016,False,3
finite_simple_group_classification,moderate,0.049999,0.000000,False,0
finnish_debt_adjustment,moderate,0.752415,0.170428,True,3
finnish_ubi_experiment,moderate,0.221298,0.514443,False,0
fiscal_dominance_trap,moderate,0.962648,0.230077,False,0
fiscal_equalization_friction,moderate,0.354077,0.404745,False,0
fitts_law_industrial_application,moderate,0.663895,0.327982,True,5
floating_wall_2026,moderate,0.719220,0.254774,True,3
fmeca_procedures_1980,moderate,0.442597,0.002126,False,3
fmt_oncology_2026,moderate,0.199169,0.076405,False,0
fnl_shadow_probe,moderate,0.331948,0.053176,True,4
fossil_fuel_lock_in,moderate,0.165974,0.000000,False,0
four_color_theorem_topological_bound,moderate,0.020000,0.000000,False,0
fptp_electoral_system,moderate,0.829869,0.025413,False,3
fragile_middle_layer_collapse,moderate,0.951583,0.223654,True,3
framing_effect,moderate,0.608571,0.012240,False,3
france_2027_presidential_election,moderate,0.531116,0.000426,False,3
france_cordon_sanitaire_2026,moderate,0.464727,0.153041,False,0
france_local_elections_march_2026,moderate,0.387272,0.011215,False,3
franchisee_corporate_squeeze,moderate,0.531116,0.088326,True,3
frankenstein_creation_hubris,moderate,0.995843,0.008788,False,3
fraser_river_salmon_regulation,moderate,0.608571,0.442707,True,5
french_ag_land_concentration,moderate,0.608571,0.517317,True,5
frontex_pushback_coordination,moderate,0.752415,0.028638,False,3
fundamental_material_limits_nbre,moderate,0.055325,0.000000,False,0
fundamental_theorem_of_algebra,moderate,0.010000,0.000000,False,0
fungal_shift_grassland_loss,moderate,0.088519,0.000000,False,0
fused_quartz_5d_archival,moderate,0.520051,0.058410,True,3
future_dsm_integration,moderate,0.608571,0.442707,True,5
g7_debt_trap,moderate,0.608571,0.362317,True,5
gale_shapley,moderate,0.885194,0.005768,False,3
galois_theory_symmetry,moderate,0.221298,0.201531,True,4
gamblers_ruin_stochastic_extinction,moderate,0.995843,0.023328,False,3
gauss_bonnet_topology,moderate,0.099998,0.000000,False,0
gaza_aid_permit_revocation,moderate,0.940518,0.006943,False,5
gaza_border_control_rafah,moderate,0.608571,0.510459,True,5
gbff_funding_mechanism,moderate,0.531116,0.196246,True,3
gemini_scientific_advancement,moderate,0.387272,0.014674,False,3
genai_mil_platform,moderate,0.531116,0.424227,True,3
gender_performance_cost,moderate,0.641765,0.100851,True,5
generational_replacement_inertia,moderate,0.829869,0.017390,False,3
genetic_algorithms_evolution,moderate,0.110649,0.002868,False,4
genetic_predisposition,moderate,0.663895,0.016581,False,3
genetic_predisposition_mania,moderate,0.049999,0.000000,False,0
genie_ip_constraint,moderate,0.663895,0.061894,True,3
geocentric_cosmology,moderate,0.608571,0.392290,True,5
geophysics_superionic_core,moderate,0.049999,0.000000,False,0
geopolitical_insularity_2026,moderate,0.663895,0.327612,True,5
german_board_gender_quota,moderate,0.442597,0.173829,True,3
germany_tennet_takeover,moderate,0.387272,0.008704,False,3
germline_regulation_threshold_2026,moderate,0.553246,0.373234,True,5
ghost_fishing_gear,moderate,0.829869,0.025296,False,3
gig_economy_algorithmic_management,moderate,0.885194,0.027998,False,3
gilgamesh_mortality_limit,moderate,1.106492,0.005280,False,3
gita_kurukshetra,moderate,0.221298,0.101927,True,3
glen_canyon_water_allocation,moderate,0.608571,0.322216,True,5
global_digital_divide,moderate,0.608571,0.362317,True,5
global_economic_anxiety_2026,moderate,0.752415,0.014617,False,0
global_food_market_fragility,moderate,0.608571,0.362317,True,5
global_hoarding_scaling_laws,moderate,0.940518,0.001289,False,3
global_protocol_entrenchment,moderate,0.885194,0.005657,False,3
global_stimulus_spree,moderate,0.686025,0.006086,False,3
global_trade_externalities_neobiota,moderate,0.608571,0.407836,True,5
global_water_bankruptcy,moderate,0.940518,0.067729,True,3
glp1_payload_efficiency_pivot,moderate,0.387272,0.589752,True,3
goal_boundary_poisoning,moderate,0.951583,0.258473,True,3
goedels_incompleteness_theorems,moderate,0.199995,0.000000,False,0
gold_fomo_cycle,moderate,0.719220,0.246901,True,3
gold_piton_2026,moderate,0.221298,0.053653,False,0
goldbach_conjecture,moderate,0.079998,0.000000,False,0
golden_handcuffs,moderate,0.442597,0.000000,False,0
goodharts_law,moderate,0.553246,0.211987,True,5
goodstein_theorem_finite_proof,moderate,0.442597,0.009268,False,3
google_ai_search_overview,moderate,0.608571,0.487588,True,5
google_universal_commerce_protocol,moderate,0.575376,0.346528,True,5
governance_latency_gap,moderate,0.907324,0.110540,True,3
governance_overfitting,moderate,0.818804,0.021595,False,3
gpt5_codex_dev_cycle,moderate,0.608571,0.003431,False,3
gpt_store_marketplace,moderate,0.531116,0.259748,True,3
gradient_descent_optimization,moderate,0.331948,0.207273,False,0
graph_coloring_complexity,moderate,0.442597,0.002450,False,3
gravitational_lensing_cosmic_dawn,moderate,0.020000,0.000000,False,0
great_awakening_rekindling,moderate,0.553246,0.059327,True,5
great_mongolian_road_economic_dependency,moderate,0.652830,0.174902,True,5
greenland_defence_pact_2026,moderate,0.575376,0.150218,True,5
greenland_seizure_trade_war,moderate,0.940518,0.018603,False,3
greshams_law,moderate,0.663895,0.329674,True,5
grete_samsa_transition,moderate,0.829869,0.080918,True,3
grievance_stack_overflow,moderate,0.940518,0.254939,True,3
gs1_gln_identification,moderate,0.331948,0.025334,False,4
gs1_standardized_identification,moderate,0.399990,0.866814,True,3
gs_market_clearing,moderate,0.387272,0.012900,False,3
guano_wealth_extraction,moderate,0.608571,0.312430,True,5
guinea_junta_legitimization_2024,moderate,0.719220,0.240654,True,3
guinea_worm_eradication,moderate,0.276623,0.485242,True,3
guthrie_kidnapping_2026,moderate,0.940518,0.281736,True,3
hagia_sophia_status,moderate,0.531116,0.424227,True,3
halting_problem_undecidability,moderate,0.049999,0.000000,False,0
hamiltonian_path_complexity,moderate,0.110649,0.000000,False,0
hammurabi_lex_talionis,moderate,0.553246,0.373234,True,5
hanlons_razor,moderate,0.608571,0.000706,False,3
happiness_of_others,moderate,0.829869,0.074837,True,3
harlequin_historical_line_discontinuation,moderate,0.829869,0.025413,False,3
harm_principle_liberty,moderate,0.553246,0.373234,True,5
hasbro_licensing_restriction,moderate,0.531116,0.019433,False,3
hawthorne_effect,moderate,0.663895,0.246422,True,5
hd101584_stellar_evolution,moderate,0.020000,0.000000,False,0
hedonic_adaptation_baseline,moderate,0.531116,0.276543,True,3
hegemonic_entropy_2026,moderate,0.796674,0.092221,True,3
heglig_oil_field_control,moderate,0.940518,0.008011,False,3
heine_borel,moderate,0.149996,0.000000,False,0
heisenberg_uncertainty,moderate,0.049999,0.000000,False,0
help_to_buy_uk,moderate,0.575376,0.503364,True,5
helsinki_bus_theory,moderate,0.442597,0.017300,False,3
hershey_salt_strategy,moderate,0.531116,0.133924,True,3
heuristic_optimization,moderate,0.221298,0.424977,True,4
hhs_fetal_tissue_research_ban_2019,moderate,0.829869,0.018274,False,3
hicbc_uk,moderate,0.719220,0.265661,True,3
hidden_interdependency_risk,moderate,0.907324,0.097855,True,3
hilbert_hotel_infinite_capacity,moderate,0.011065,0.000000,False,0
hilberts_hotel_infinity,moderate,0.165974,0.016023,False,4
hiv_prep_prevention_2026,moderate,0.151292,0.000000,False,0
hk_nsl_civic_party_disbandment,moderate,0.940518,0.008011,False,3
hoa_covenants,moderate,0.608571,0.077974,False,0
hollow_state_syndrome,moderate,0.962648,0.257522,True,3
hollywood_four_quadrant_model,moderate,0.575376,0.346528,True,5
hominin_evolutionary_bottleneck,moderate,0.829869,0.054247,True,3
horizon_liability_contract,moderate,0.940518,0.001961,False,0
hp_liberalism,moderate,0.575376,0.025939,False,3
hu_2026_election_rules,moderate,0.641765,0.317601,True,5
huang_expectation_resilience_2026,moderate,0.829869,0.153160,False,0
hub_short_form_tv_market_fragmentation,moderate,0.608571,0.241456,True,5
humanities_phd_funding_model,moderate,0.608571,0.571053,True,5
hydra_game,moderate,0.774544,0.020561,False,3
