file	line	raw_text_as_found	quoted_context	namespace	mechanism_slug	confidence
docs/amnesiac_institution/amnesiac_institution_v0_5.md	812	P4	**P4.** "Three edits witnessed," with only the third pasted. This is the pattern that motivates the	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_5.md	839	Pattern 3	document, so any historical citation of "Pattern 3" was ambiguous as to which document its author	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_5.md	860	P4	**Why the index is not reused.** Every dated audit citing P4, P5 or P6 would become ambiguous	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_5.md	1025	P4	| **D** — chained hallucination and fabrication (*fail-plausible*) | P4, and the fabricated-default pattern in the detail document | **The strongest convergence in the comparison.** Wu's D3 — a fallba	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_5.md	1172	P4	neutralizes P4 and forces the other patterns to surface early, because producing a witness usually	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_5.md	2139	P3	| §4.3's P3 entry as a taxonomy member | — | **Dropped** (demoted in v0.4; only the ruling survives, §5.2) |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_5.md	2141	P3	| §5.1's per-pattern ordinary-name list (P3 row) | — | **Dropped**; obsolete after the demotion |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	237	P3	| A2 | Every abstraction is formed at a framing Π, and Π is a live parameter **not entailed by the compressed content** — where a framing is present it is present as additional authored content, not a	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	257	P3	| P3 | Institutional memory for non-persistent workers requires an economy, not an archive | An optimal policy materially unlike the promotion test's (RQ-a) |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	258	P4	| P4 | Amnesia is differential across parties, and the dangerous profile is retained-shape-with-lost-detail | Comparable failure signatures across parties with different retention profiles |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	886	P4	By its own P4, a claim that numbers are "re-derivable from the repository" is a recap, not a	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	906	P4	| Reporting | P4 Recap-as-witness substitution | No run, diff, or count | "Done / verified / fixed" |	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	919	P4	**P4.** "Three edits witnessed," with only the third pasted. This is the pattern that motivates the	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	946	Pattern 3	document, so any historical citation of "Pattern 3" was ambiguous as to which document its author	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	967	P4	**Why the index is not reused.** Every dated audit citing P4, P5 or P6 would become ambiguous	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	1160	P4	| **D** — chained hallucination and fabrication (*fail-plausible*) | P4, and the fabricated-default pattern in the detail document | **The strongest convergence in the comparison.** Wu's D3 — a fallba	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	1307	P4	neutralizes P4 and forces the other patterns to surface early, because producing a witness usually	paper-publication		n/a
docs/amnesiac_institution/amnesiac_institution_v0_6.md	1981	P3	binding readers who grant the seat theorem's P3 (the field does not self-partition), and a	paper-publication		n/a
docs/amnesiac_institution/literature_verification_memo.md	67	P4	delivered to the user), which is the Amnesiac Institution's P4 and P6 arriving from an	paper-publication		n/a
docs/amnesiac_institution/literature_verification_memo.md	154	P4	> model transforms an error into fluent narrative delivered to the user — is this paper's P4 and	paper-publication		n/a
docs/choosing-the-seat-well-v0.1.md	90	P3	**The conditional, not categorical, status.** Every claim here is conditional on the Seat Theorem, which is conditional on P3 (the situation does not self-partition), which a direct realist denies. Th	other-unclassified		n/a
docs/commitment_systems/original_plan_2026-05-26.md	33	P3	│ correct-direction forecloses is gradient-orthogonal (Branch E), reversed injection satisfies P1+P3 but inverts  │	other-unclassified		n/a
docs/concealment/concealment_without_a_concealer_v0_2.md	19	P3	parties behave, and are currently supported unevenly. **Proposed** claims (P1–P3) are design	other-unclassified		n/a
docs/concealment/concealment_without_a_concealer_v0_2.md	721	P3	| P3 | Mature carriage relocates the silent-failure frontier into the instruments rather than eliminating it | Prediction 4's falsifier |	other-unclassified		n/a
docs/concealment/concealment_without_a_concealer_v0_3.md	21	P3	parties behave, and are currently supported unevenly. **Proposed** claims (P1–P3) are design	other-unclassified		n/a
docs/concealment/concealment_without_a_concealer_v0_3.md	891	P3	| P3 | Mature carriage relocates the silent-failure frontier into the instruments rather than eliminating it | Prediction 4's falsifier |	other-unclassified		n/a
docs/concealment/concealment_without_a_concealer_v0_3.md	892	P4	| P4 | Disclosure institutions (patent, open corpus) lower post-discontinuity re-derivation cost relative to secrecy regimes | Prediction 6's falsifier |	other-unclassified		n/a
docs/concealment/concealment_without_a_concealer_v0_3.md	968	P4	v0.2; the diff is the witness. New: §7.5, §8.2, §8.3, Prediction 6, claims E4/P4/P5, and the related-work	other-unclassified		n/a
docs/concealment/concealment_without_a_concealer_v0_4.md	1090	P3	| P3 | Mature carriage relocates the silent-failure frontier into the instruments rather than eliminating it | Prediction 4's falsifier |	other-unclassified		n/a
docs/concealment/concealment_without_a_concealer_v0_4.md	1091	P4	| P4 | Disclosure institutions (patent, open corpus) lower post-discontinuity re-derivation cost relative to secrecy regimes | Prediction 6's falsifier |	other-unclassified		n/a
docs/concealment/concealment_without_a_concealer_v0_4.md	1170	P4	v0.2; the diff is the witness. New in v0.3: §7.5, §8.2, §8.3, Prediction 6, claims E4/P4/P5, and the related-work	other-unclassified		n/a
docs/concealment/theory_v02_to_v03.diff	245	P3	| P3 | Mature carriage relocates the silent-failure frontier into the instruments rather than eliminating it | Prediction 4's falsifier |	other-unclassified		n/a
docs/concealment/theory_v02_to_v03.diff	246	P4	+| P4 | Disclosure institutions (patent, open corpus) lower post-discontinuity re-derivation cost relative to secrecy regimes | Prediction 6's falsifier |	other-unclassified		n/a
docs/concealment/theory_v02_to_v03.diff	272	P4	+v0.2; the diff is the witness. New: §7.5, §8.2, §8.3, Prediction 6, claims E4/P4/P5, and the related-work	other-unclassified		n/a
docs/concealment/theory_v03_to_v04.diff	197	P4	-v0.2; the diff is the witness. New: §7.5, §8.2, §8.3, Prediction 6, claims E4/P4/P5, and the related-work	other-unclassified		n/a
docs/concealment/theory_v03_to_v04.diff	199	P4	+v0.2; the diff is the witness. New in v0.3: §7.5, §8.2, §8.3, Prediction 6, claims E4/P4/P5, and the related-work	other-unclassified		n/a
docs/deferential_realism_paper_v3.md	395	P3	| P3 | cohomological_fracture_divergence | H¹ > 0 confirms genuine perspectival fracture; ambiguity is structural |	other-unclassified		n/a
docs/deferential_realism_paper_v3.md	396	P4	| P4 | natural_law_incidental_beneficiaries | True natural laws can have incidental beneficiaries (fingerprint voids expected) |	other-unclassified		n/a
docs/deferential_realism_paper_v4.md	435	P3	| P3 | cohomological_fracture_divergence | H¹ > 0 confirms genuine perspectival fracture; ambiguity is structural |	other-unclassified		n/a
docs/deferential_realism_paper_v4.md	436	P4	| P4 | natural_law_incidental_beneficiaries | True natural laws can have incidental beneficiaries (fingerprint voids expected) |	other-unclassified		n/a
docs/deferential_realism_paper_v5.md	444	P3	| P3 | cohomological_fracture_divergence | H¹ > 0 confirms genuine perspectival fracture; ambiguity is structural |	other-unclassified		n/a
docs/deferential_realism_paper_v5.md	445	P4	| P4 | natural_law_incidental_beneficiaries | True natural laws can have incidental beneficiaries (fingerprint voids expected) |	other-unclassified		n/a
docs/design/design_gaps.md	1083	Pattern 3	3 files, so it needs its own old-vs-new diff-witness (Build Discipline Pattern 3). Per operator ruling	taxonomy-candidate	destructive-replace	recovered
docs/design/the_perturbation_move.md	116	Pattern 4	fabricates a default for an absent measurement (the `Supp=0.5` fallback, Pattern 4) injects a	taxonomy-candidate	fabricated-default	recovered
docs/design/the_perturbation_move.md	137	Pattern 3	that collapses them onto it is the in-progress half; see `build_discipline.md` Pattern 3 /	taxonomy-candidate	destructive-replace	recovered
docs/engine_handoff_5.md	148	Pattern 4	**What is fabricated-default (build_discipline.md Pattern 4):** A predicate that lacks	taxonomy-candidate	fabricated-default	recovered
docs/engine_handoff_5.md	215	Pattern 3	## Pattern 3 — bound-probe / query-binding-bypasses-cut	taxonomy-candidate	bound-probe	recovered
docs/engine_handoff_5.md	217	Pattern 3	`docs/technical/build_discipline.md` Pattern 3. Witnessed by live count-delta.	taxonomy-candidate	bound-probe	recovered
docs/engine_handoff_5.md	228	Pattern 3	If the bound form returns 1 and the unbound form returns 0, Pattern 3 self-check passes	taxonomy-candidate		unrecoverable
docs/engine_handoff_5.md	328	Pattern 3	`docs/technical/build_discipline.md` Pattern 3 (bound-probe) + Pattern 4 (fabricated	taxonomy-candidate	bound-probe|fabricated-default	unrecoverable
docs/engine_handoff_6.md	383	Pattern 3	Pattern 3 self-check) and confirm 2, not 5. Identify the 3 declined and confirm each has an	taxonomy-candidate	bound-probe	recovered
docs/engine_handoff_7.md	144	Pattern-3	Pattern-3 unbound census with a 6-type histogram positive control. The 3 declined all carry	taxonomy-candidate		unrecoverable
docs/profiling/architectural_profiling_v1.2.md	16	P3	applicability: [P2, P3, P4]	other-unclassified		n/a
docs/recon_2_scope_v2.md	115	Pattern 3	### Pattern 3: Network contamination one-hop	analysis-enumeration		n/a
docs/recon_2_scope_v2.md	126	Pattern 4	### Pattern 4: Priority ordering in `dr_type/3`	analysis-enumeration		n/a
docs/seat-theorem-v1.md	34	P3	A *seat-free* resolution of a question is one whose answer is fixed by the situation alone, with no contribution from any chosen standpoint. The intuition that such resolutions are the goal of careful	other-unclassified		n/a
docs/seat-theorem-v1.md	190	P3	**P3.** The unframed field does not self-partition: Φ does not come pre-marked into background and dials.	other-unclassified		n/a
docs/seat-theorem-v1.md	196	P3	1. **Π is not fixed by Φ.** By P3 the field does not choose its own partition, so Π is a free parameter of the meta-question "what is σ?"	other-unclassified		n/a
docs/seat-theorem-v1.md	212	P3	P3 is the new fulcrum and it is resistable. A direct realist about the given denies it — holds that the field self-partitions, that there is a joint-carving fact fixing a privileged Π, hence a neutral	other-unclassified		n/a
docs/seat-theorem-v1.md	214	P3	The seal is therefore **real but local**: it holds for anyone who grants P3, and it cannot compel the joint-carving realist who denies it. Stating "self-sealing" without that qualifier would be the no	other-unclassified		n/a
docs/seat-theorem-v1.md	232	P3	3. **The P3-locality clause** (§8, the seal is "real but local") is likewise a	other-unclassified		n/a
docs/seat-theorem-v1.md	233	P3	**scope-clarification**: P3 is explicitly contestable, so localizing the theorem's reach	other-unclassified		n/a
docs/technical/doc_pattern_check.md	237	Pattern-3	- **A regex literal containing `Pattern-3` made the checker cite itself.** Exactly the shape	taxonomy-candidate		unrecoverable
docs/technical/swipl_load_path_and_probe_gotchas.md	226	Pattern 3	bound bypasses the lock cuts and lies about clause order (Pattern 3 /	taxonomy-candidate	bound-probe	recovered
docs/the_perturbation_principle.md	276	Pattern 3	in-progress consolidation, `build_discipline.md` Pattern 3 / faith-merge).	taxonomy-candidate	destructive-replace	recovered
docs/v8/foundations/constraint_lifecycles.md	1824	Pattern 3	### Pattern 3: The Extraction Capture	analysis-enumeration		n/a
docs/v8/foundations/constraint_lifecycles.md	1846	Pattern 4	### Pattern 4: The Environmental Obsolescence	analysis-enumeration		n/a
docs/v8/foundations/ethics.md	1003	Pattern 3	**Pattern 3: Claiming inherent inability when it's untrained skill or Abandoned Camp**	analysis-enumeration		n/a
docs/v8/foundations/ethics.md	1015	Pattern 4	**Pattern 4: Defending Piton as functional**	analysis-enumeration		n/a
docs/v8/foundations/sociology.md	665	Pattern 3	**Pattern 3: Structural Reform (Full Resolution)**	analysis-enumeration		n/a
docs/v8/foundations/sociology.md	1605	Pattern 3	**Pattern 3: Gaslighting (severe)**	analysis-enumeration		n/a
docs/v8/foundations/sociology.md	1615	Pattern 4	**Pattern 4: Punishment (severe)**	analysis-enumeration		n/a
prolog/archives/datasets/original_v5/spv_variations_us_cold.pl	32	P3	* human_readable: Stratospheric Polar Vortex Variations (P2/P3)	prolog-variable		n/a
prolog/archives/datasets/original_v5/spv_variations_us_cold.pl	35	P3	* This constraint maps the two primary stratospheric variations (P2 and P3)	prolog-variable		n/a
prolog/archives/datasets/original_v5/spv_variations_us_cold.pl	136	P3	* (P2/P3) are not diminishing in frequency for the central-eastern US	prolog-variable		n/a
prolog/belief_battery/README.md	225	P3	- P3: Identity stability	other-unclassified		n/a
prolog/belief_battery/README.md	228	P4	- P4: Life meaning	other-unclassified		n/a
prolog/belief_battery/individual_belief_battery.pl	64	P3	%% SECTION 1: AGENCY & CHANGE (P1-P3)	prolog-variable		n/a
prolog/belief_battery/individual_belief_battery.pl	76	P3	% P3: Identity Stability	prolog-conflict-catalog		n/a
prolog/belief_battery/individual_belief_battery.pl	81	P4	%% SECTION 2: MEANING & PURPOSE (P4-P5)	other-unclassified		n/a
prolog/belief_battery/individual_belief_battery.pl	83	P4	% P4: Life Meaning	prolog-conflict-catalog		n/a
prolog/belief_battery/individual_belief_battery.pl	254	P4	'No evidence of cosmic meaning. Human meaning-making is real and valuable even if constructed. Create meaning through projects/relationships/values. Reject cosmic meaning claims as Nooses (divine duty	other-unclassified		n/a
prolog/coercion_projection.pl	86	Pattern 4	% fabricated default (Pattern 4) that made EVERY failed gradient read	taxonomy-candidate	fabricated-default	recovered
prolog/diagnostic_summary.pl	396	P3	% --- P3: cohomological_fracture_divergence ---	prolog-conflict-catalog		n/a
prolog/diagnostic_summary.pl	419	P4	% --- P4: natural_law_incidental_beneficiaries ---	prolog-conflict-catalog		n/a
prolog/diagnostic_summary.pl	708	P3	%  context pair; the join needs the fact, not the multiplicity). P3 timing:	other-unclassified		n/a
prolog/measurement_layer.pl	361	P3	P3 = [mountain-0.5, rope-0.5, tangled_rope-0.0, snare-0.0,	prolog-variable		n/a
prolog/measurement_layer.pl	365	P3	wasserstein_l1(P3, Q3, W1_3),	prolog-variable		n/a
prolog/measurement_layer.pl	379	P4	P4 = [mountain-1.0, rope-0.0, tangled_rope-0.0, snare-0.0,	prolog-variable		n/a
prolog/measurement_layer.pl	383	P4	wasserstein_l1(P4, Q4, W1_4),	prolog-variable		n/a
prolog/tests/test_forecloses_fpn_injection.pl	13	P3	%   P3 — Downward-only flow: Delta = max(0, MyPurity - OtherEP) >= 0 always	other-unclassified		n/a
prolog/tests/test_forecloses_fpn_injection.pl	124	P3	format("  P3: HOLDS trivially (no cross-edges, Delta=0 everywhere)~n"),	prolog-conflict-catalog		n/a
prolog/tests/test_forecloses_fpn_injection.pl	193	P3	format("    Inert in its correct direction. Not a P3 violation (Delta >= 0),~n"),	other-unclassified		n/a
prolog/tests/test_forecloses_fpn_injection.pl	201	P3	% scalar proof survives P1+P3. Records that causation is inverted.	other-unclassified		n/a
prolog/tests/test_forecloses_fpn_injection.pl	232	P3	% P3: Delta >= 0 (downward flow holds)	prolog-conflict-catalog		n/a
prolog/tests/test_forecloses_fpn_injection.pl	254	P3	format("  P3: HOLDS (Delta=~4f >= 0)~n", [Delta]),	prolog-conflict-catalog		n/a
prolog/tests/test_forecloses_fpn_injection.pl	381	P3	format("~n  P1: HOLDS  P3: HOLDS~n"),	prolog-conflict-catalog		n/a
prolog/tests/test_forecloses_fpn_injection.pl	438	P3	format("~n  P1: HOLDS  P3: HOLDS~n"),	prolog-conflict-catalog		n/a
protocols/opacity_test_protocol_v1.1.md	169	P3	| | P1 (Theme) | P2 (Awareness) | P3 (Resolution) | P4 (Residue) | Composite |	analysis-enumeration		n/a
protocols/opacity_test_protocol_v1.1.md	180	P3	| **CLEAR** | LEGIBLE + any FLAG in P2 or P3 |	analysis-enumeration		n/a
protocols/opacity_test_protocol_v1.1.md	192	P4	| P4 residue type | | | | |	analysis-enumeration		n/a
protocols/opacity_test_protocol_v1.1.md	211	Pattern 3	**Pattern 3: Fabrication Anchor CLEAR, Structural Skeptic RESISTANT**	analysis-enumeration		n/a
protocols/opacity_test_protocol_v1.1.md	215	Pattern 4	**Pattern 4: Legibility Detector CLEAR, others MIXED or RESISTANT**	analysis-enumeration		n/a
protocols/opacity_test_protocol_v1.1.md	252	Pattern 3	| High (30-35) | Divergent (Pattern 3-4) | **CONDITIONAL PUBLISH** — check flagged lines, apply targeted cuts if theme-naming found |	analysis-enumeration		n/a
python/audits/kimi_profile_battery.py	12	P3	P3 perspective_diff    -> perspective differentiation (deeper-cuts headline)	other-unclassified		n/a
python/audits/kimi_profile_parity.py	11	P3	Probes: P2 memetic_mirror, P3 perspective_diff (the two that differentiated in the battery; P1	other-unclassified		n/a
python/audits/oq277_crosscoding_driver.py	86	P3	["P1", "P2", "P3", "P4", "P5", "P6", "other"]),	oq277-frozen-prereg		n/a
python/audits/oq277_crosscoding_driver.py	93	P3	["P1", "P2", "P3", "P4", "P5", "P6", "other"]),	oq277-frozen-prereg		n/a
python/audits/oq277_crosscoding_driver.py	708	P4	resp(d, "direction_i", "i-01", k, "P4")	oq277-frozen-prereg		n/a
python/audits/oq277_crosscoding_driver.py	711	P4	bool(responses_under(lambda d: [resp(d, "direction_i", "i-01", k, "P4")	oq277-frozen-prereg		n/a
python/audits/oq290_frontload_check/riders_BEFORE.md	313	Pattern 4	recap-as-witness substitution Build Discipline Pattern 4 forbids.	taxonomy-candidate	recap-as-witness	recovered
python/bound_selector_check.py	2	P3	"""bound_selector_check.py — BD-P3 made mechanical.	other-unclassified		n/a
python/bound_selector_check.py	17	P3	WHY THIS EXISTS AS A GATE ROW RATHER THAN A DOCUMENTED RULE. BD-P3 was written	taxonomy-candidate	bound-probe	recovered
python/bound_selector_check.py	231	P3	f"predicate — query unbound + post-filter (BD-P3). | {line}"	taxonomy-candidate	bound-probe	recovered
python/omega_resolver.py	820	Pattern 4	# Pattern 4/5).	taxonomy-candidate		inferred
python/omega_resolver.py	830	Pattern 4	the failure is fixable without weakening strictness (Pattern 4/5)."""	taxonomy-candidate		unrecoverable
python/pattern_citation_check.py	58	P3	positives — `CWC:P3` (a concealment claim row, guarded by `python/claim_cite_check.py`) and	cwc-claim-row		n/a
python/pattern_citation_check.py	61	P3	levels; essay/protocol/analysis enumerations; a Prolog *variable* named `P3`; and the paper's	other-unclassified		n/a
python/pattern_citation_check.py	63	P4	which is why Step 0 namespaces citations (`CM-P4` / `BD-P4`) instead of forbidding them.	other-unclassified		n/a
python/pattern_citation_check.py	83	P3	cross-reference — and must DECLINE on a planted non-taxonomy `P3` in the Prolog conflict-catalog	taxonomy-candidate	bound-probe	recovered
python/pattern_citation_check.py	206	P3	# SIXTH namespace, found by this sweep's own false positive: `CWC:P3` is a claim row in	cwc-claim-row		n/a
python/pattern_citation_check.py	220	Pattern 3	# trees never cite build discipline; the mid-sentence references ("Pattern 3 exhibits	taxonomy-candidate		inferred
python/pattern_citation_check.py	236	Pattern 3	# Corpus-analysis manifests emit `"candidate_pattern": "... (Pattern 3)"` — the DR	decompose-manifest-candidate		n/a
python/pattern_citation_check.py	242	Pattern 3	# recon reports and analysis scripts number their OWN findings `Pattern 3: <name>`.	analysis-enumeration		n/a
python/pattern_citation_check.py	384	P4	# `.jpg` under agent/analysis/originals/ produced a byte sequence containing `P4`	taxonomy-candidate	bound-probe	recovered
python/pattern_citation_check.py	427	P3	"""Two-sided: must FIND two known hits; must DECLINE on a planted foreign-namespace P3."""	other-unclassified		n/a
python/pattern_citation_check.py	437	Pattern 4	failures.append("selftest FAILED: known positive (oq93 FINDINGS.md 'Pattern 4') not found")	taxonomy-candidate	fabricated-default	recovered
python/pattern_citation_check.py	446	Pattern 3	failures.append("selftest FAILED: known positive (design_gaps.md 'Pattern 3') not found")	taxonomy-candidate		unrecoverable
python/pattern_citation_check.py	448	P3	# (3) NEGATIVE control — a foreign-namespace P3 in the Prolog conflict-catalog shape must	other-unclassified		n/a
python/pattern_citation_check.py	453	P3	failures.append("selftest FAILED: negative control absent — no P3/P4 found in "	other-unclassified		n/a
python/pattern_citation_check.py	459	P3	failures.append(f"selftest FAILED: negative control — conflict-catalog P3/P4 read as "	other-unclassified		n/a
python/scenario_convergence.py	104	Pattern 3	# Pattern 3: Convergent extraction_accumulation drift	analysis-enumeration		n/a
python/scenario_convergence.py	123	Pattern 4	# Pattern 4: Dominant abductive trigger class	analysis-enumeration		n/a
scripts/gate.sh	33	P3	# BD-P3 made mechanical (2026-08-17). A bound SELECTOR on a cut-ordered dispatch predicate	other-unclassified		n/a
scripts/gate.sh	36	P3	# This is a gate row rather than a documented rule because the rule WAS documented (BD-P3,	other-unclassified		n/a
